match_id,event,opponent,map_name,map_num,round,buy,opp_buy,side,spike_planted,plant_time,fk_time,fk_player,fd_player,round_result,round_win,johnqt_k_pre,reduxx_k_pre,cortezia_k_pre,jonahp_k_pre,jerrwin_k_pre,n4rrate_k_pre,kyu_k_pre,victor_k_pre,johnqt_k_post,reduxx_k_post,cortezia_k_post,jonahp_k_post,jerrwin_k_post,n4rrate_k_post,kyu_k_post,victor_k_post
596422,amer_kickoff_2026,lev,bind,2,20,f,sb,ct,0,,6,cortezia,,ct_elim,1,0,1,2,,,0,2,,,,,,,,,
596422,amer_kickoff_2026,lev,bind,2,21,f,f,ct,1,28,14,,reduxx,t_elim,0,0,0,0,,,1,0,,1,,,,,1,0,
596422,amer_kickoff_2026,lev,bind,2,22,f,f,ct,1,88,23,,kyu,time_no_defuse,0,0,1,0,,,0,0,,0,0,3,,,,,
596422,amer_kickoff_2026,lev,bind,2,23,f,f,ct,1,86,72,n4rrate,,t_elim,0,0,0,1,,,1,0,,,,0,,,,,
596422,amer_kickoff_2026,lev,bind,2,24,f,f,ct,1,72,43,,reduxx,t_elim,0,1,0,0,,,0,0,,0,0,2,,,1,,
596422,amer_kickoff_2026,lev,bind,2,25,f,f,t,1,31,32,,kyu,defuse,0,0,0,0,,,0,1,,0,0,0,,,0,0,
596422,amer_kickoff_2026,lev,bind,2,26,f,f,ct,1,93,3,,n4rrate,t_elim,0,0,0,0,,,0,1,,,1,0,,,,,
645474,amer_stage_1_2026,kru,lotus,1,1,e,e,t,1,65,33,reduxx,,t_elim,1,1,1,1,0,,,,0,,,0,1,,,,
645474,amer_stage_1_2026,kru,lotus,1,2,sb,e,t,1,41,26,,victor,defuse,0,0,0,0,0,,,,0,1,1,0,0,,,,
645474,amer_stage_1_2026,kru,lotus,1,3,se,f,t,0,,21,,johnqt,ct_elim,0,0,0,0,0,,,,1,,,,,,,,
645474,amer_stage_1_2026,kru,lotus,1,4,f,f,t,1,84,29,,victor,t_elim,1,0,1,1,0,,,,0,0,3,,0,,,,
645474,amer_stage_1_2026,kru,lotus,1,5,f,f,t,0,,67,,victor,time_no_plant,0,2,0,0,0,,,,0,,,,,,,,
645474,amer_stage_1_2026,kru,lotus,1,6,sb,f,t,0,,25,,victor,ct_elim,0,0,2,0,0,,,,0,,,,,,,,
645474,amer_stage_1_2026,kru,lotus,1,7,sb,f,t,0,,5,,victor,ct_elim,0,0,0,0,0,,,,0,,,,,,,,
645474,amer_stage_1_2026,kru,lotus,1,8,se,f,t,0,,28,,johnqt,ct_elim,0,0,0,0,0,,,,0,,,,,,,,
645474,amer_stage_1_2026,kru,lotus,1,9,f,f,t,1,68,15,victor,,t_elim,1,2,0,1,0,,,,1,1,0,0,,,,,
645474,amer_stage_1_2026,kru,lotus,1,10,f,f,t,1,86,64,reduxx,,defuse,0,1,1,0,0,,,,1,0,,0,0,,,,0
645474,amer_stage_1_2026,kru,lotus,1,11,se,f,t,0,,77,,cortezia,ct_elim,0,1,0,0,1,,,,0,,,,,,,,
645474,amer_stage_1_2026,kru,lotus,1,12,f,f,t,1,54,13,,jonahp,t_elim,1,0,0,2,0,,,,1,0,0,2,,,,,0
645474,amer_stage_1_2026,kru,lotus,1,13,e,e,ct,1,70,4,victor,,t_elim,0,0,0,1,0,,,,1,0,0,1,,,,,0
645474,amer_stage_1_2026,kru,lotus,1,14,e,sb,ct,1,38,53,,jonahp,t_elim,0,0,0,0,0,,,,0,0,0,0,0,,,,0
645474,amer_stage_1_2026,kru,lotus,1,15,f,sb,ct,0,,58,cortezia,,ct_elim,1,1,1,1,0,,,,2,,,,,,,,
645474,amer_stage_1_2026,kru,lotus,1,16,sb,f,ct,1,26,19,,cortezia,t_elim,0,0,0,0,0,,,,0,1,1,,0,,,,0
645474,amer_stage_1_2026,kru,lotus,1,17,sb,f,ct,1,87,51,,jonahp,t_elim,0,0,0,0,0,,,,0,0,1,1,,,,,0
645474,amer_stage_1_2026,kru,lotus,1,18,sb,f,ct,0,,5,victor,,ct_elim,1,2,1,0,0,,,,2,,,,,,,,
645474,amer_stage_1_2026,kru,lotus,1,19,f,f,ct,0,,15,jonahp,,time_no_plant,1,0,1,0,1,,,,2,,,,,,,,
645474,amer_stage_1_2026,kru,lotus,1,20,f,sb,ct,1,20,37,victor,,defuse,1,0,0,0,0,,,,0,1,1,0,2,,,,1
645474,amer_stage_1_2026,kru,lotus,1,21,f,sb,ct,1,87,76,cortezia,,t_elim,0,0,1,1,0,,,,0,1,0,,,,,,
645474,amer_stage_1_2026,kru,breeze,2,1,e,e,t,1,24,23,jonahp,,defuse,0,0,0,0,1,,,,0,0,0,0,0,,,,0
645474,amer_stage_1_2026,kru,breeze,2,2,e,sb,t,1,28,18,victor,,defuse,0,0,1,0,0,,,,1,0,0,0,1,,,,0
645474,amer_stage_1_2026,kru,breeze,2,3,f,sb,t,1,69,19,,reduxx,defuse,0,0,0,0,0,,,,0,2,,0,,,,,2
645474,amer_stage_1_2026,kru,breeze,2,4,sb,f,t,0,,19,,johnqt,t_elim,1,0,4,1,0,,,,0,,,,,,,,
645474,amer_stage_1_2026,kru,breeze,2,5,sb,f,t,1,23,3,reduxx,,t_elim,1,0,2,0,0,,,,0,2,0,0,0,,,,1
645474,amer_stage_1_2026,kru,breeze,2,6,f,se,t,1,58,38,victor,,time_no_defuse,1,0,0,2,0,,,,1,1,,0,0,,,,
645474,amer_stage_1_2026,kru,breeze,2,7,f,f,t,1,74,52,johnqt,,time_no_defuse,1,2,0,0,0,,,,1,0,,0,1,,,,0
645474,amer_stage_1_2026,kru,breeze,2,8,f,sb,t,1,27,12,,victor,t_elim,1,2,1,0,0,,,,0,2,,0,0,,,,
645474,amer_stage_1_2026,kru,breeze,2,9,f,sb,t,1,98,71,,reduxx,defuse,0,1,0,0,2,,,,0,,,,0,,,,
645474,amer_stage_1_2026,kru,breeze,2,10,f,f,t,0,,18,,reduxx,ct_elim,0,0,0,0,1,,,,0,,,,,,,,
645474,amer_stage_1_2026,kru,breeze,2,11,f,f,t,0,,6,,victor,ct_elim,0,0,1,0,0,,,,0,,,,,,,,
645474,amer_stage_1_2026,kru,breeze,2,12,f,f,t,0,,11,,reduxx,ct_elim,0,1,0,0,0,,,,1,,,,,,,,
645474,amer_stage_1_2026,kru,breeze,2,13,e,e,ct,1,41,16,victor,,t_elim,0,1,0,0,1,,,,1,,,1,0,,,,
645474,amer_stage_1_2026,kru,breeze,2,14,e,sb,ct,0,,38,,victor,t_elim,0,0,0,1,0,,,,0,,,,,,,,
645474,amer_stage_1_2026,kru,breeze,2,15,sb,sb,ct,0,,16,,jonahp,ct_elim,1,1,0,2,0,,,,2,,,,,,,,
645474,amer_stage_1_2026,kru,breeze,2,16,sb,f,ct,1,82,50,,jonahp,t_elim,0,0,0,0,0,,,,0,2,,,,,,,
645474,amer_stage_1_2026,kru,breeze,2,17,se,f,ct,1,41,32,,victor,defuse,1,0,1,0,0,,,,0,0,3,0,1,,,,
645474,amer_stage_1_2026,kru,breeze,2,18,f,sb,ct,0,,4,victor,,time_no_plant,1,1,0,0,0,,,,2,,,,,,,,
645474,amer_stage_1_2026,kru,breeze,2,19,f,sb,ct,1,31,16,,cortezia,t_elim,0,0,0,0,0,,,,1,0,0,,1,,,,0
645474,amer_stage_1_2026,kru,breeze,2,20,f,f,ct,0,,36,victor,,ct_elim,1,0,0,1,2,,,,2,,,,,,,,
645474,amer_stage_1_2026,kru,breeze,2,21,f,sb,ct,1,35,18,victor,,time_no_defuse,0,0,0,0,0,,,,1,3,,0,0,,,,
645474,amer_stage_1_2026,kru,breeze,2,22,f,f,ct,1,23,15,,jonahp,t_elim,0,0,1,0,0,,,,0,,,1,,,,,
645485,amer_stage_1_2026,100t,haven,1,1,e,e,t,1,20,12,,jerrwin,defuse,0,0,0,0,0,0,,,,1,,0,1,,,,
645485,amer_stage_1_2026,100t,haven,1,2,sb,sb,t,1,26,13,jerrwin,,t_elim,1,0,0,0,0,1,,,,1,1,2,0,0,,,
645485,amer_stage_1_2026,100t,haven,1,3,sb,e,t,1,66,51,cortezia,,time_no_defuse,1,0,0,1,0,0,,,,0,0,0,0,0,,,
645485,amer_stage_1_2026,100t,haven,1,4,f,sb,t,1,55,39,jerrwin,,time_no_defuse,1,0,1,0,0,2,,,,0,0,0,0,0,,,
645485,amer_stage_1_2026,100t,haven,1,5,f,sb,t,0,,59,,jerrwin,ct_elim,0,2,0,1,0,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,haven,1,6,f,sb,t,1,29,13,jerrwin,,defuse,0,0,1,0,0,1,,,,1,0,,1,,,,
645485,amer_stage_1_2026,100t,haven,1,7,f,f,t,1,81,55,johnqt,,time_no_defuse,1,1,1,0,0,0,,,,0,0,1,0,0,,,
645485,amer_stage_1_2026,100t,haven,1,8,f,sb,t,1,55,32,jonahp,,time_no_defuse,1,0,0,1,1,2,,,,0,1,0,0,0,,,
645485,amer_stage_1_2026,100t,haven,1,9,f,se,t,1,88,25,,johnqt,t_elim,1,0,2,1,0,0,,,,,,1,,1,,,
645485,amer_stage_1_2026,100t,haven,1,10,f,f,t,1,97,13,jerrwin,,defuse,0,0,0,0,0,1,,,,,,0,,,,,
645485,amer_stage_1_2026,100t,haven,1,11,f,f,t,1,46,30,,jerrwin,t_elim,1,0,1,1,2,0,,,,,0,0,1,,,,
645485,amer_stage_1_2026,100t,haven,1,12,f,f,t,0,,77,,cortezia,ct_elim,0,1,1,0,0,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,haven,1,13,e,e,ct,1,27,35,,jonahp,defuse,1,0,0,0,0,0,,,,2,2,1,0,0,,,
645485,amer_stage_1_2026,100t,haven,1,14,sb,e,ct,0,,34,,jerrwin,ct_elim,1,0,1,1,3,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,haven,1,15,sb,f,ct,1,74,23,jerrwin,,defuse,1,0,2,0,0,1,,,,0,,1,0,1,,,
645485,amer_stage_1_2026,100t,haven,1,16,f,se,ct,0,,6,reduxx,,ct_elim,1,0,3,0,1,1,,,,,,,,,,,
645485,amer_stage_1_2026,100t,haven,1,17,f,f,ct,1,70,59,,johnqt,t_elim,0,0,0,0,0,0,,,,,1,1,2,0,,,
645485,amer_stage_1_2026,100t,haven,1,18,f,f,ct,1,48,18,cortezia,,t_elim,0,0,0,1,0,0,,,,0,1,0,0,0,,,
645485,amer_stage_1_2026,100t,haven,1,19,sb,f,ct,1,28,10,cortezia,,t_elim,0,0,0,1,0,0,,,,0,0,,0,0,,,
645485,amer_stage_1_2026,100t,haven,1,20,se,f,ct,1,53,64,cortezia,,defuse,1,0,0,0,0,0,,,,1,1,3,0,0,,,
645485,amer_stage_1_2026,100t,haven,1,21,f,f,ct,1,35,23,cortezia,,time_no_defuse,0,0,0,1,0,0,,,,2,0,0,0,1,,,
645485,amer_stage_1_2026,100t,haven,1,22,f,f,ct,1,46,3,,jonahp,time_no_defuse,0,0,0,0,0,0,,,,0,0,0,,0,,,
645485,amer_stage_1_2026,100t,haven,1,23,f,f,ct,0,,21,,johnqt,ct_elim,1,0,2,0,1,2,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,1,e,e,t,0,,15,jerrwin,,ct_elim,0,0,1,0,1,1,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,2,e,sb,t,0,,31,,jerrwin,ct_elim,0,0,0,0,1,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,3,f,sb,t,1,63,34,,reduxx,time_no_defuse,1,0,0,2,0,0,,,,0,,,0,2,,,
645485,amer_stage_1_2026,100t,split,2,4,f,f,t,1,71,50,,jerrwin,defuse,0,1,0,1,0,0,,,,,1,0,1,,,,
645485,amer_stage_1_2026,100t,split,2,5,sb,f,t,0,,47,,jerrwin,ct_elim,0,0,0,0,0,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,6,se,f,t,0,,31,,cortezia,ct_elim,0,1,0,0,0,1,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,7,f,f,t,1,74,55,jerrwin,,time_no_defuse,1,0,0,0,0,2,,,,0,2,0,0,,,,
645485,amer_stage_1_2026,100t,split,2,8,sb,f,t,1,82,8,,jerrwin,t_elim,1,0,2,1,1,0,,,,0,1,0,,,,,
645485,amer_stage_1_2026,100t,split,2,9,f,f,t,1,68,37,jerrwin,,defuse,0,0,1,0,0,1,,,,,,,0,,,,
645485,amer_stage_1_2026,100t,split,2,10,sb,f,t,0,,40,,jerrwin,time_no_plant,0,0,1,0,0,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,11,f,f,t,1,28,13,cortezia,,time_no_defuse,1,1,0,1,0,0,,,,0,0,,1,2,,,
645485,amer_stage_1_2026,100t,split,2,12,f,f,t,0,,42,,cortezia,ct_elim,0,0,0,0,0,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,13,e,e,ct,0,,18,cortezia,,ct_elim,1,1,0,1,0,3,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,14,sb,e,ct,0,,29,reduxx,,ct_elim,1,0,1,2,2,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,15,sb,f,ct,0,,28,jerrwin,,time_no_plant,1,0,0,1,0,2,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,16,f,sb,ct,1,95,75,,jonahp,t_elim,0,0,0,2,0,1,,,,0,1,,,,,,
645485,amer_stage_1_2026,100t,split,2,17,f,f,ct,1,75,2,jerrwin,,t_elim,0,0,1,0,1,1,,,,,,,0,,,,
645485,amer_stage_1_2026,100t,split,2,18,sb,f,ct,0,,67,cortezia,,time_no_plant,1,0,0,3,1,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,19,f,f,ct,0,,15,,johnqt,ct_elim,1,0,1,2,2,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,20,f,se,ct,0,,10,,cortezia,t_elim,0,0,2,0,0,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,21,se,f,ct,0,,12,,jonahp,ct_elim,1,1,0,4,0,1,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,22,f,se,ct,0,,28,cortezia,,ct_elim,1,2,0,2,0,1,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,23,f,f,ct,1,82,68,,johnqt,t_elim,0,0,1,0,0,1,,,,,,1,1,0,,,
645485,amer_stage_1_2026,100t,split,2,24,f,f,ct,1,73,5,jerrwin,,defuse,1,1,0,1,0,1,,,,,,,2,,,,
645485,amer_stage_1_2026,100t,split,2,25,f,f,t,0,,41,,jerrwin,ct_elim,0,2,1,0,1,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,26,f,f,ct,0,,4,reduxx,,ct_elim,1,0,3,2,0,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,27,f,f,t,0,,25,,cortezia,ct_elim,0,0,1,0,0,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,28,f,f,ct,0,,58,johnqt,,ct_elim,1,2,0,0,1,2,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,29,f,f,t,1,94,38,cortezia,,defuse,0,0,1,1,1,0,,,,,,,1,,,,
645485,amer_stage_1_2026,100t,split,2,30,f,f,ct,0,,54,reduxx,,ct_elim,1,2,1,0,1,1,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,31,f,f,t,1,95,85,jonahp,,t_elim,1,0,1,0,1,0,,,,0,0,1,2,0,,,
645485,amer_stage_1_2026,100t,split,2,32,f,f,ct,1,93,87,,jonahp,t_elim,0,0,0,0,0,0,,,,0,0,0,,1,,,
645485,amer_stage_1_2026,100t,split,2,33,f,f,t,1,69,37,,cortezia,defuse,0,1,0,0,0,0,,,,0,,,,0,,,
645485,amer_stage_1_2026,100t,split,2,34,f,f,ct,0,,6,,jerrwin,ct_elim,1,1,0,2,2,0,,,,,,,,,,,
645485,amer_stage_1_2026,100t,split,2,35,f,f,t,1,96,15,,jerrwin,t_elim,1,1,0,2,0,0,,,,0,1,0,,,,,
645485,amer_stage_1_2026,100t,split,2,36,f,f,ct,0,,73,cortezia,,ct_elim,1,0,0,1,2,2,,,,,,,,,,,
645490,amer_stage_1_2026,eg,haven,1,1,e,e,t,1,31,32,jerrwin,,t_elim,1,1,1,1,1,1,,,,,,,,,,,
645490,amer_stage_1_2026,eg,haven,1,2,sb,e,t,1,37,7,reduxx,,t_elim,1,0,1,0,1,2,,,,,0,0,0,1,,,
645490,amer_stage_1_2026,eg,haven,1,3,sb,f,t,1,26,35,,reduxx,defuse,0,0,0,0,0,0,,,,0,0,0,0,0,,,
645490,amer_stage_1_2026,eg,haven,1,4,f,f,t,1,90,39,cortezia,,t_elim,1,1,0,1,1,0,,,,1,,,1,,,,
645490,amer_stage_1_2026,eg,haven,1,5,f,f,t,0,,5,,johnqt,ct_elim,0,0,1,0,0,1,,,,,,,,,,,
645490,amer_stage_1_2026,eg,haven,1,6,sb,f,t,1,39,24,jerrwin,,time_no_defuse,1,0,2,0,1,0,,,,0,0,0,0,,,,
645490,amer_stage_1_2026,eg,haven,1,7,f,sb,t,0,,24,,jerrwin,ct_elim,0,0,0,1,1,0,,,,,,,,,,,
645490,amer_stage_1_2026,eg,haven,1,8,sb,f,t,1,49,39,,jerrwin,defuse,0,0,1,0,0,0,,,,0,2,,1,,,,
645490,amer_stage_1_2026,eg,haven,1,9,f,f,t,1,39,9,reduxx,,time_no_defuse,1,1,2,0,0,0,,,,0,0,0,0,0,,,
645490,amer_stage_1_2026,eg,haven,1,10,f,f,t,1,98,63,,cortezia,defuse,0,0,1,0,0,0,,,,0,,,1,,,,
645490,amer_stage_1_2026,eg,haven,1,11,f,f,t,1,47,11,,jerrwin,time_no_defuse,1,0,2,0,0,0,,,,1,0,0,0,,,,
645490,amer_stage_1_2026,eg,haven,1,12,f,sb,t,1,92,75,jerrwin,,t_elim,1,0,2,0,0,1,,,,,1,1,,,,,
645490,amer_stage_1_2026,eg,haven,1,13,e,e,ct,1,21,39,,jonahp,defuse,1,0,0,0,0,0,,,,1,3,1,0,0,,,
645490,amer_stage_1_2026,eg,haven,1,14,sb,e,ct,0,,27,cortezia,,ct_elim,1,3,0,2,0,0,,,,,,,,,,,
645490,amer_stage_1_2026,eg,haven,1,15,sb,f,ct,1,74,55,reduxx,,t_elim,0,0,2,0,0,0,,,,1,,0,1,0,,,
645490,amer_stage_1_2026,eg,haven,1,16,f,f,ct,0,,40,cortezia,,time_no_plant,1,1,0,1,1,1,,,,,,,,,,,
645490,amer_stage_1_2026,eg,haven,1,17,f,se,ct,0,,7,jerrwin,,ct_elim,1,0,0,0,2,3,,,,,,,,,,,
645490,amer_stage_1_2026,eg,haven,1,18,f,f,ct,0,,40,,jonahp,t_elim,0,2,0,0,0,1,,,,,,,,,,,
645490,amer_stage_1_2026,eg,haven,1,19,f,f,ct,0,,13,jerrwin,,ct_elim,1,1,1,2,0,1,,,,,,,,,,,
645490,amer_stage_1_2026,eg,haven,1,20,f,sb,ct,1,45,20,jonahp,,defuse,1,0,0,0,1,1,,,,1,2,0,,0,,,
645490,amer_stage_1_2026,eg,bind,2,1,e,e,ct,0,,33,jonahp,,t_elim,0,0,0,0,1,0,,,,,,,,,,,
645490,amer_stage_1_2026,eg,bind,2,2,e,sb,ct,1,64,22,,jerrwin,t_elim,0,1,0,0,0,0,,,,0,0,,,,,,
645490,amer_stage_1_2026,eg,bind,2,3,f,f,ct,1,38,15,reduxx,,defuse,1,0,1,1,0,0,,,,2,1,,,0,,,
645490,amer_stage_1_2026,eg,bind,2,4,sb,f,ct,0,,45,jerrwin,,ct_elim,1,0,0,3,0,2,,,,,,,,,,,
645490,amer_stage_1_2026,eg,bind,2,5,f,se,ct,1,92,13,,jerrwin,t_elim,0,0,0,0,2,0,,,,0,1,1,,,,,
645490,amer_stage_1_2026,eg,bind,2,6,sb,f,ct,1,73,71,cortezia,,defuse,1,0,0,1,0,0,,,,1,0,1,1,1,,,
645490,amer_stage_1_2026,eg,bind,2,7,f,sb,ct,0,,68,cortezia,,time_no_plant,1,2,1,1,0,0,,,,,,,,,,,
645490,amer_stage_1_2026,eg,bind,2,8,f,f,ct,1,,32,,jerrwin,time_no_defuse,0,0,0,0,0,0,,,,0,1,0,0,,,,
645490,amer_stage_1_2026,eg,bind,2,9,f,f,ct,0,,76,jonahp,,ct_elim,1,0,0,2,1,2,,,,,,,,,,,
645490,amer_stage_1_2026,eg,bind,2,10,f,sb,ct,1,25,31,jerrwin,,t_elim,0,0,0,0,0,0,,,,1,0,0,0,2,,,
645490,amer_stage_1_2026,eg,bind,2,11,se,f,ct,0,,49,jonahp,,ct_elim,1,0,1,1,2,1,,,,,,,,,,,
645490,amer_stage_1_2026,eg,bind,2,12,f,sb,ct,1,45,12,jerrwin,,defuse,1,0,0,0,0,1,,,,2,0,2,0,,,,
645490,amer_stage_1_2026,eg,bind,2,13,e,e,t,0,,44,,jonahp,ct_elim,0,0,0,1,0,0,,,,,,,,,,,
645490,amer_stage_1_2026,eg,bind,2,14,e,sb,t,1,17,9,reduxx,,t_elim,1,0,1,0,0,0,,,,0,3,1,0,0,,,
645490,amer_stage_1_2026,eg,bind,2,15,sb,e,t,1,62,80,reduxx,,t_elim,1,0,0,0,0,0,,,,0,2,0,1,2,,,
645490,amer_stage_1_2026,eg,bind,2,16,sb,f,t,0,,12,,reduxx,ct_elim,0,0,0,0,1,1,,,,,,,,,,,
645490,amer_stage_1_2026,eg,bind,2,17,f,f,t,0,,15,,jonahp,ct_elim,0,0,0,3,0,0,,,,,,,,,,,
645490,amer_stage_1_2026,eg,bind,2,18,f,f,t,1,44,27,,jerrwin,time_no_defuse,1,0,1,0,0,0,,,,0,2,0,1,,,,
645490,amer_stage_1_2026,eg,bind,2,19,f,sb,t,1,91,5,,jerrwin,defuse,0,0,0,0,1,0,,,,0,,1,1,,,,
645490,amer_stage_1_2026,eg,bind,2,20,f,f,t,0,,49,,jonahp,time_no_plant,0,0,0,1,0,0,,,,,,,,,,,
645490,amer_stage_1_2026,eg,bind,2,21,f,f,t,1,65,63,,johnqt,t_elim,1,0,0,0,0,0,,,,,1,1,3,0,,,
645490,amer_stage_1_2026,eg,bind,2,22,f,sb,t,1,36,16,,reduxx,defuse,0,0,0,0,2,0,,,,0,,,0,,,,
645490,amer_stage_1_2026,eg,bind,2,23,se,f,t,1,61,9,,jonahp,t_elim,1,2,0,0,0,2,,,,1,0,,,0,,,
645490,amer_stage_1_2026,eg,bind,2,24,f,sb,t,1,93,73,,reduxx,t_elim,1,0,0,2,0,2,,,,0,,0,,1,,,
645495,amer_stage_1_2026,fur,split,1,1,e,e,ct,1,35,10,,cortezia,t_elim,0,0,0,0,0,1,,,,1,,,,,,,
645495,amer_stage_1_2026,fur,split,1,2,e,sb,ct,1,17,7,,reduxx,t_elim,0,0,0,0,1,0,,,,0,,1,,2,,,
645495,amer_stage_1_2026,fur,split,1,3,f,sb,ct,0,,56,reduxx,,ct_elim,1,0,1,2,0,2,,,,,,,,,,,
645495,amer_stage_1_2026,fur,split,1,4,f,sb,ct,1,61,10,jerrwin,,t_elim,0,1,0,0,0,2,,,,,,,1,,,,
645495,amer_stage_1_2026,fur,split,1,5,se,f,ct,1,27,6,,jonahp,t_elim,0,0,0,0,0,0,,,,,,0,,,,,
645495,amer_stage_1_2026,fur,split,1,6,f,f,ct,1,36,6,jerrwin,,defuse,1,0,2,0,0,1,,,,0,,,0,2,,,
645495,amer_stage_1_2026,fur,split,1,7,f,f,ct,1,20,4,,jerrwin,t_elim,0,0,0,0,0,0,,,,0,2,0,0,,,,
645495,amer_stage_1_2026,fur,split,1,8,se,f,ct,1,85,70,,jerrwin,time_no_defuse,0,0,0,0,0,0,,,,,,0,,,,,
645495,amer_stage_1_2026,fur,split,1,9,f,f,ct,1,94,62,jonahp,,t_elim,0,0,0,1,1,1,,,,,0,0,0,,,,
645495,amer_stage_1_2026,fur,split,1,10,se,f,ct,1,50,18,johnqt,,t_elim,0,1,1,0,0,0,,,,,0,0,,0,,,
645495,amer_stage_1_2026,fur,split,1,11,f,f,ct,1,22,3,cortezia,,defuse,1,0,0,1,1,0,,,,1,0,0,1,1,,,
645495,amer_stage_1_2026,fur,split,1,12,f,f,ct,1,29,5,,jonahp,defuse,1,1,0,1,0,1,,,,1,0,1,,0,,,
645495,amer_stage_1_2026,fur,split,1,13,e,e,t,1,45,19,,johnqt,defuse,0,0,0,0,1,1,,,,,,,0,,,,
645495,amer_stage_1_2026,fur,split,1,14,se,sb,t,0,,22,,jonahp,ct_elim,0,0,0,0,0,0,,,,,,,,,,,
645495,amer_stage_1_2026,fur,split,1,15,f,sb,t,0,,7,,jerrwin,time_no_plant,0,1,1,0,0,0,,,,,,,,,,,
645495,amer_stage_1_2026,fur,split,1,16,sb,f,t,0,,36,,,ct_elim,0,0,1,0,0,0,,,,,,,,,,,
645495,amer_stage_1_2026,fur,split,1,17,sb,f,t,0,,4,,johnqt,ct_elim,0,0,0,0,1,1,,,,,,,,,,,
645495,amer_stage_1_2026,fur,breeze,2,1,e,e,t,1,30,32,jerrwin,,t_elim,1,0,0,0,0,0,,,,2,0,2,0,1,,,
645495,amer_stage_1_2026,fur,breeze,2,2,sb,e,t,1,77,73,jerrwin,,t_elim,1,0,0,0,0,1,,,,0,0,0,4,0,,,
645495,amer_stage_1_2026,fur,breeze,2,3,f,f,t,1,57,36,jerrwin,,time_no_defuse,1,0,0,1,0,1,,,,0,1,0,0,0,,,
645495,amer_stage_1_2026,fur,breeze,2,4,f,sb,t,0,,29,cortezia,,t_elim,1,0,2,1,2,0,,,,,,,,,,,
645495,amer_stage_1_2026,fur,breeze,2,5,f,f,t,1,46,43,jerrwin,,t_elim,1,0,1,0,0,1,,,,2,0,1,0,0,,,
645495,amer_stage_1_2026,fur,breeze,2,6,f,sb,t,1,96,78,reduxx,,defuse,0,0,1,0,0,0,,,,,,1,1,0,,,
645495,amer_stage_1_2026,fur,breeze,2,7,f,f,t,1,16,29,,jerrwin,t_elim,1,0,0,0,0,0,,,,0,2,3,0,0,,,
645495,amer_stage_1_2026,fur,breeze,2,8,f,se,t,0,,9,,jonahp,t_elim,1,1,2,0,0,2,,,,,,,,,,,
645495,amer_stage_1_2026,fur,breeze,2,9,f,f,t,1,30,17,jerrwin,,t_elim,1,0,1,0,0,1,,,,0,0,3,0,,,,
645495,amer_stage_1_2026,fur,breeze,2,10,f,sb,t,1,44,23,,jerrwin,time_no_defuse,1,0,2,1,0,0,,,,0,0,0,0,,,,
645495,amer_stage_1_2026,fur,breeze,2,11,f,sb,t,1,47,29,,cortezia,t_elim,1,0,1,0,0,1,,,,1,1,,0,,,,
645495,amer_stage_1_2026,fur,breeze,2,12,f,sb,t,0,,10,,jerrwin,ct_elim,0,1,0,0,1,0,,,,,,,,,,,
645495,amer_stage_1_2026,fur,breeze,2,13,e,e,ct,0,,31,johnqt,,ct_elim,1,1,0,1,3,0,,,,,,,,,,,
645495,amer_stage_1_2026,fur,breeze,2,14,sb,sb,ct,1,20,11,,cortezia,t_elim,0,0,0,0,0,0,,,,2,,,0,1,,,
645495,amer_stage_1_2026,fur,breeze,2,15,e,sb,ct,0,,22,,jerrwin,t_elim,0,0,0,0,0,0,,,,,,,,,,,
645495,amer_stage_1_2026,fur,breeze,2,16,f,f,ct,1,84,26,cortezia,,t_elim,0,0,1,1,1,1,,,,,0,,,,,,
645495,amer_stage_1_2026,fur,breeze,2,17,se,f,ct,1,64,52,,cortezia,t_elim,0,1,0,0,0,0,,,,0,,,1,,,,
645495,amer_stage_1_2026,fur,breeze,2,18,f,f,ct,0,,11,jerrwin,,ct_elim,1,1,0,1,1,2,,,,,,,,,,,
